订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额
18463,37,0,广东省,2020/2/25 1:17,,0
18464,119,0,上海,2020/2/25 1:15,,0
18465,83,83,山东省,2020/2/25 1:15,2020/2/25 1:15,0
18466,93,93,山西省,2020/2/25 1:15,2020/2/25 1:15,0
18467,83,83,广东省,2020/2/25 1:14,2020/2/25 1:15,0
18468,101,101,辽宁省,2020/2/25 1:14,2020/2/25 1:14,0
18469,119,119,上海,2020/2/25 1:13,2020/2/25 1:13,0
18470,151,0,北京,2020/2/25 1:12,2020/2/25 1:12,151
18471,64,0,广东省,2020/2/25 1:09,2020/2/25 1:09,64
18472,37,37,上海,2020/2/25 1:08,2020/2/25 1:09,0
18473,128,0,北京,2020/2/25 1:08,2020/2/25 1:08,128
18474,37,37,浙江省,2020/2/25 1:07,2020/2/25 1:08,0
18475,357,0,广东省,2020/2/25 1:07,,0
18476,389,0,广东省,2020/2/25 1:07,,0
18477,69,0,天津,2020/2/25 1:05,2020/2/25 1:05,69
18478,389,0,广东省,2020/2/25 1:05,,0
18479,119,0,上海,2020/2/25 1:04,2020/2/25 1:04,119
18480,77,77,浙江省,2020/2/25 1:03,2020/2/25 1:04,0
18481,45,45,浙江省,2020/2/25 1:03,2020/2/25 1:03,0
18482,69,0,浙江省,2020/2/25 1:01,,0
18483,53,53,四川省,2020/2/25 1:01,2020/2/25 1:01,0
18484,157,157,安徽省,2020/2/25 1:00,2020/2/25 1:01,0
18485,77,77,上海,2020/2/25 0:59,2020/2/25 1:00,0
18486,69,69,海南省,2020/2/25 0:59,2020/2/25 1:00,0
18487,136,0,重庆,2020/2/25 0:59,2020/2/25 0:59,136
18488,21,21,广东省,2020/2/25 0:58,2020/2/25 0:58,0
18489,43,43,山西省,2020/2/25 0:56,2020/2/25 0:57,0
18490,195,195,辽宁省,2020/2/25 0:56,2020/2/25 0:57,0
18491,96.8,0,广东省,2020/2/25 0:56,,0
18492,69,0,天津,2020/2/25 0:56,2020/2/25 0:56,69
18493,37,37,北京,2020/2/25 0:56,2020/2/25 0:56,0
18494,183,183,辽宁省,2020/2/25 0:56,2020/2/25 0:56,0
18495,136,136,广东省,2020/2/25 0:55,2020/2/25 0:56,0
18496,69,69,四川省,2020/2/25 0:55,2020/2/25 0:57,0
18497,53,0,山东省,2020/2/25 0:54,,0
18498,119,0,上海,2020/2/25 0:54,2020/2/25 0:54,119
18499,37,37,广东省,2020/2/25 0:53,2020/2/25 0:53,0
18500,135,135,广西壮族自治区,2020/2/25 0:52,2020/2/25 0:52,0
18501,69,0,重庆,2020/2/25 0:52,,0
18502,77,77,福建省,2020/2/25 0:51,2020/2/25 0:51,0
18503,107,107,广东省,2020/2/25 0:51,2020/2/25 0:51,0
18504,69,69,广东省,2020/2/25 0:50,2020/2/25 0:51,0
18505,183,183,辽宁省,2020/2/25 0:50,2020/2/25 0:50,0
18506,119,0,江苏省,2020/2/25 0:49,2020/2/25 0:50,119
18507,21,21,安徽省,2020/2/25 0:48,2020/2/25 12:31,0
18508,112,112,山东省,2020/2/25 0:47,2020/2/25 0:48,0
18509,83,83,四川省,2020/2/25 0:46,2020/2/25 0:46,0
18510,37,37,江西省,2020/2/25 0:45,2020/2/25 0:45,0
18511,183,183,北京,2020/2/25 0:45,2020/2/25 0:45,0
18512,112,112,四川省,2020/2/25 0:45,2020/2/25 0:45,0
18513,69,0,广东省,2020/2/25 0:44,,0
18514,128,0,广东省,2020/2/25 0:44,,0
18515,101,101,海南省,2020/2/25 0:44,2020/2/25 0:44,0
18516,119,119,上海,2020/2/25 0:44,2020/2/25 0:44,0
18517,77,0,安徽省,2020/2/25 0:43,2020/2/25 0:44,77
18518,37,37,陕西省,2020/2/25 0:42,2020/2/25 0:42,0
18519,118,118,上海,2020/2/25 0:42,2020/2/25 0:42,0
18520,64,64,陕西省,2020/2/25 0:40,2020/2/25 0:40,0
18521,37,37,安徽省,2020/2/25 0:40,2020/2/25 0:40,0
18522,75,0,重庆,2020/2/25 0:39,2020/2/25 0:40,75
18523,37,37,重庆,2020/2/25 0:39,2020/2/25 0:40,0
18524,160,0,河北省,2020/2/25 0:39,2020/2/25 0:39,160
18525,69,69,广东省,2020/2/25 0:39,2020/2/25 0:39,0
18526,119,0,广东省,2020/2/25 0:38,2020/2/25 0:38,119
18527,119,0,广东省,2020/2/25 0:38,,0
18528,37,37,上海,2020/2/25 0:38,2020/2/25 20:22,0
18529,101,101,上海,2020/2/25 0:38,2020/2/25 0:40,0
18530,69,5,广东省,2020/2/25 0:38,2020/2/25 0:38,64
18531,66.9,66.9,北京,2020/2/25 0:37,2020/2/25 0:37,0
18532,45,45,广西壮族自治区,2020/2/25 0:37,2020/2/25 0:37,0
18533,45,45,辽宁省,2020/2/25 0:37,2020/2/25 0:37,0
18534,45,45,重庆,2020/2/25 0:36,2020/2/25 0:40,0
18535,69,0,广东省,2020/2/25 0:36,,0
18536,45,45,上海,2020/2/25 0:36,2020/2/25 0:36,0
18537,151,151,河北省,2020/2/25 0:35,2020/2/25 0:36,0
18538,34.9,0,重庆,2020/2/25 0:35,,0
18539,37,37,四川省,2020/2/25 0:35,2020/2/25 0:35,0
18540,37,0,四川省,2020/2/25 0:35,,0
18541,61,0,广西壮族自治区,2020/2/25 0:34,2020/2/25 0:34,61
18542,77,77,浙江省,2020/2/25 0:33,2020/2/25 0:34,0
18543,69,69,广东省,2020/2/25 0:33,2020/2/25 0:33,0
18544,102,0,江西省,2020/2/25 0:32,2020/2/25 0:33,102
18545,45,45,上海,2020/2/25 0:32,2020/2/25 0:33,0
18546,45,0,广西壮族自治区,2020/2/25 0:32,2020/2/25 0:32,45
18547,247,247,广东省,2020/2/25 0:32,2020/2/25 0:32,0
18548,77,77,安徽省,2020/2/25 0:31,2020/2/25 0:31,0
18549,37,0,福建省,2020/2/25 0:31,,0
18550,77,72,安徽省,2020/2/25 0:31,2020/2/25 0:31,5
18551,69,0,广西壮族自治区,2020/2/25 0:31,2020/2/25 0:31,69
18552,69,69,山东省,2020/2/25 0:30,2020/2/25 0:30,0
18553,101,101,广东省,2020/2/25 0:29,2020/2/25 0:29,0
18554,69,69,黑龙江省,2020/2/25 0:28,2020/2/25 0:28,0
18555,112,112,浙江省,2020/2/25 0:28,2020/2/25 0:28,0
18556,160,160,山东省,2020/2/25 0:26,2020/2/25 0:26,0
18557,120,120,陕西省,2020/2/25 0:25,2020/2/25 0:31,0
18558,198,166,四川省,2020/2/25 0:24,2020/2/25 0:24,32
18559,37,37,浙江省,2020/2/25 0:24,2020/2/25 0:24,0
18560,37,0,山西省,2020/2/25 0:24,,0
18561,37,0,山西省,2020/2/25 0:23,,0
18562,101,16,福建省,2020/2/25 0:23,2020/2/25 0:24,85
18563,297.8,0,北京,2020/2/25 0:22,2020/2/25 0:22,297.8
18564,37,0,广东省,2020/2/25 0:22,2020/2/25 0:22,37
18565,197.9,0,浙江省,2020/2/25 0:22,,0
18566,114,0,广东省,2020/2/25 0:21,,0
18567,37,0,江苏省,2020/2/25 0:21,,0
18568,128,128,江苏省,2020/2/25 0:20,2020/2/25 0:20,0
18569,147.8,147.8,广东省,2020/2/25 0:20,2020/2/25 0:20,0
18570,37,0,广东省,2020/2/25 0:20,2020/2/25 0:20,37
18571,102,102,江西省,2020/2/25 0:19,2020/2/25 0:20,0
18572,110,110,上海,2020/2/25 0:19,2020/2/25 0:19,0
18573,119,0,浙江省,2020/2/25 0:19,2020/2/25 0:19,119
18574,101,0,山东省,2020/2/25 0:19,2020/2/25 0:19,101
18575,43,43,山东省,2020/2/25 0:19,2020/2/25 19:30,0
18576,37,37,湖南省,2020/2/25 0:18,2020/2/25 0:19,0
18577,128,0,江西省,2020/2/25 0:18,2020/2/25 0:19,128
18578,518,326,天津,2020/2/25 0:18,2020/2/25 0:18,192
18579,131.8,131.8,四川省,2020/2/25 0:17,2020/2/25 0:17,0
18580,53,53,广西壮族自治区,2020/2/25 0:16,2020/2/25 0:16,0
18581,128,128,天津,2020/2/25 0:15,2020/2/25 0:15,0
18582,37,37,上海,2020/2/25 0:15,2020/2/25 0:15,0
18583,69,69,四川省,2020/2/25 0:14,2020/2/25 0:14,0
18584,37,37,广东省,2020/2/25 0:14,2020/2/25 0:14,0
18585,480,480,云南省,2020/2/25 0:14,2020/2/25 0:15,0
18586,69,69,云南省,2020/2/25 0:12,2020/2/25 0:12,0
18587,123.8,0,四川省,2020/2/25 0:12,2020/2/25 0:12,123.8
18588,208,0,江苏省,2020/2/25 0:12,2020/2/25 0:12,208
18589,101,101,重庆,2020/2/25 0:11,2020/2/25 0:12,0
18590,37,37,江苏省,2020/2/25 0:11,2020/2/25 0:11,0
18591,192,128,广东省,2020/2/25 0:11,2020/2/25 0:11,64
18592,144,0,广东省,2020/2/25 0:11,2020/2/25 0:11,144
18593,69,69,上海,2020/2/25 0:10,2020/2/25 0:10,0
18594,69,69,四川省,2020/2/25 0:09,2020/2/25 0:10,0
18595,104,104,云南省,2020/2/25 0:09,2020/2/25 0:09,0
18596,69,0,四川省,2020/2/25 0:09,,0
18597,121.7,121.7,四川省,2020/2/25 0:08,2020/2/25 0:08,0
18598,72,72,贵州省,2020/2/25 0:07,2020/2/25 0:08,0
18599,128,128,北京,2020/2/25 0:07,2020/2/25 0:08,0
18600,357,0,四川省,2020/2/25 0:07,,0
18601,45,45,山东省,2020/2/25 0:07,2020/2/25 0:07,0
18602,85,0,海南省,2020/2/25 0:07,2020/2/25 0:08,85
18603,119,119,江苏省,2020/2/25 0:06,2020/2/25 0:07,0
18604,128,128,上海,2020/2/25 0:05,2020/2/25 0:05,0
18605,334,334,广东省,2020/2/25 0:05,2020/2/25 0:05,0
18606,151,151,贵州省,2020/2/25 0:04,2020/2/25 0:05,0
18607,96.8,96.8,上海,2020/2/25 0:04,2020/2/25 0:04,0
18608,112,0,天津,2020/2/25 0:04,2020/2/25 0:04,112
18609,37,32,海南省,2020/2/25 0:03,2020/2/25 0:03,5
18610,144,112,云南省,2020/2/25 0:03,2020/2/25 0:03,32
18611,69,0,山东省,2020/2/25 0:03,2020/2/25 0:03,69
18612,93,93,四川省,2020/2/25 0:03,2020/2/25 0:03,0
18613,144,144,河北省,2020/2/25 0:03,2020/2/25 0:03,0
18614,37,37,广东省,2020/2/25 0:01,2020/2/25 0:01,0
18615,34.9,34.9,福建省,2020/2/25 0:01,2020/2/25 0:02,0
18616,119,0,江苏省,2020/2/25 0:01,2020/2/25 0:01,119
18617,85,0,重庆,2020/2/25 0:01,2020/2/25 0:02,85
18618,128,128,北京,2020/2/25 0:00,2020/2/25 0:01,0
18619,195,195,江苏省,2020/2/25 0:00,2020/2/25 0:01,0
18620,112,112,四川省,2020/2/25 0:00,2020/2/25 0:01,0
18621,69,69,河北省,2020/2/25 0:00,2020/2/25 0:00,0
18622,48,48,江苏省,2020/2/25 0:00,2020/2/25 0:00,0
18623,128,128,北京,2020/2/25 0:00,2020/2/25 0:00,0
18624,69,0,广东省,2020/2/24 23:59,,0
18625,93,93,北京,2020/2/24 23:59,2020/2/24 23:59,0
18626,43,43,上海,2020/2/24 23:58,2020/2/24 23:58,0
18627,160,0,河北省,2020/2/24 23:57,2020/2/24 23:57,160
18628,215,215,北京,2020/2/24 23:57,2020/2/24 23:57,0
18629,525,525,重庆,2020/2/24 23:57,2020/2/24 23:57,0
18630,200,200,浙江省,2020/2/24 23:56,2020/2/24 23:57,0
18631,128,128,上海,2020/2/24 23:56,2020/2/24 23:56,0
18632,69,0,四川省,2020/2/24 23:56,2020/2/24 23:56,69
18633,128,0,广东省,2020/2/24 23:55,2020/2/24 23:56,128
18634,167,167,广东省,2020/2/24 23:55,2020/2/24 23:55,0
18635,69,0,福建省,2020/2/24 23:54,,0
18636,37,0,北京,2020/2/24 23:54,2020/2/24 23:55,37
18637,85,85,天津,2020/2/24 23:54,2020/2/24 23:54,0
18638,334,0,广东省,2020/2/24 23:54,2020/2/24 23:54,334
18639,69,69,天津,2020/2/24 23:54,2020/2/24 23:54,0
18640,128,0,山西省,2020/2/24 23:54,,0
18641,123.8,123.8,山东省,2020/2/24 23:53,2020/2/24 23:53,0
18642,258.8,0,天津,2020/2/24 23:53,2020/2/24 23:53,258.8
18643,45,45,福建省,2020/2/24 23:53,2020/2/24 23:53,0
18644,50.9,50.9,上海,2020/2/24 23:53,2020/2/24 23:53,0
18645,37,37,河北省,2020/2/24 23:52,2020/2/24 23:52,0
18646,69,69,福建省,2020/2/24 23:52,2020/2/24 23:52,0
18647,64.8,64.8,江苏省,2020/2/24 23:51,2020/2/24 23:52,0
18648,80.8,80.8,江西省,2020/2/24 23:51,2020/2/24 23:52,0
18649,119,119,北京,2020/2/24 23:51,2020/2/24 23:51,0
18650,258.8,0,山东省,2020/2/24 23:50,,0
18651,85,85,安徽省,2020/2/24 23:50,2020/2/24 23:51,0
18652,69,69,北京,2020/2/24 23:50,2020/2/24 23:50,0
18653,45,45,北京,2020/2/24 23:50,2020/2/25 0:01,0
18654,21,21,浙江省,2020/2/24 23:50,2020/2/24 23:50,0
18655,101,0,辽宁省,2020/2/24 23:49,,0
18656,50.9,0,上海,2020/2/24 23:48,,0
18657,34.9,0,四川省,2020/2/24 23:48,,0
18658,48,0,广西壮族自治区,2020/2/24 23:48,,0
18659,128,128,湖南省,2020/2/24 23:47,2020/2/24 23:49,0
18660,183,183,广东省,2020/2/24 23:47,2020/2/24 23:47,0
18661,85,0,天津,2020/2/24 23:47,,0
18662,53,53,四川省,2020/2/24 23:47,2020/2/24 23:47,0
18663,183,0,辽宁省,2020/2/24 23:46,2020/2/24 23:46,183
18664,102,28.83,四川省,2020/2/24 23:46,2020/2/24 23:46,73.17
18665,192,0,广东省,2020/2/24 23:46,2020/2/24 23:47,192
18666,69,0,浙江省,2020/2/24 23:46,2020/2/24 23:46,69
18667,119,119,广东省,2020/2/24 23:45,2020/2/24 23:45,0
18668,101,101,江苏省,2020/2/24 23:45,2020/2/24 23:45,0
18669,64,0,湖北省,2020/2/24 23:44,,0
18670,128,0,上海,2020/2/24 23:44,2020/2/24 23:44,128
18671,43,43,广东省,2020/2/24 23:43,2020/2/24 23:43,0
18672,53,0,河北省,2020/2/24 23:43,2020/2/24 23:43,53
18673,119,0,甘肃省,2020/2/24 23:42,,0
18674,155.8,155.8,山西省,2020/2/24 23:42,2020/2/24 23:43,0
18675,104,0,辽宁省,2020/2/24 23:42,,0
18676,199,199,北京,2020/2/24 23:42,2020/2/24 23:42,0
18677,128,128,上海,2020/2/24 23:42,2020/2/24 23:42,0
18678,69,69,四川省,2020/2/24 23:42,2020/2/24 23:42,0
18679,205.9,205.9,上海,2020/2/24 23:41,2020/2/24 23:42,0
18680,66.9,0,甘肃省,2020/2/24 23:41,2020/2/24 23:41,66.9
18681,183,183,广东省,2020/2/24 23:41,2020/2/24 23:41,0
18682,123.8,123.8,广东省,2020/2/24 23:41,2020/2/24 23:44,0
18683,37,37,山东省,2020/2/24 23:41,2020/2/24 23:41,0
18684,37,37,浙江省,2020/2/24 23:40,2020/2/24 23:41,0
18685,34.9,0,北京,2020/2/24 23:40,,0
18686,152,152,上海,2020/2/24 23:39,2020/2/24 23:40,0
18687,37,0,吉林省,2020/2/24 23:39,2020/2/24 23:39,37
18688,101,101,甘肃省,2020/2/24 23:39,2020/2/24 23:46,0
18689,128,128,上海,2020/2/24 23:38,2020/2/24 23:38,0
18690,37,37,福建省,2020/2/24 23:38,2020/2/24 23:38,0
18691,37,0,陕西省,2020/2/24 23:37,,0
18692,37,37,四川省,2020/2/24 23:37,2020/2/24 23:37,0
18693,116,116,山东省,2020/2/24 23:37,2020/2/24 23:37,0
18694,183,183,广东省,2020/2/24 23:37,2020/2/24 23:37,0
18695,69,69,浙江省,2020/2/24 23:36,2020/2/24 23:36,0
18696,40,40,上海,2020/2/24 23:35,2020/2/24 23:35,0
18697,215,0,辽宁省,2020/2/24 23:35,,0
18698,37,0,吉林省,2020/2/24 23:34,,0
18699,34.9,0,湖南省,2020/2/24 23:34,2020/2/24 23:34,34.9
18700,81,81,河北省,2020/2/24 23:34,2020/2/24 23:36,0
18701,119,119,湖南省,2020/2/24 23:33,2020/2/24 23:33,0
18702,216,216,河南省,2020/2/24 23:32,2020/2/24 23:32,0
18703,37,37,上海,2020/2/24 23:31,2020/2/24 23:31,0
18704,101,0,浙江省,2020/2/24 23:31,,0
18705,37,37,广东省,2020/2/24 23:31,2020/2/24 23:31,0
18706,321.9,0,湖南省,2020/2/24 23:30,2020/2/24 23:32,321.9
18707,119,0,河南省,2020/2/24 23:30,,0
18708,69,0,辽宁省,2020/2/24 23:28,,0
18709,45,45,上海,2020/2/24 23:28,2020/2/24 23:28,0
18710,69,69,四川省,2020/2/24 23:28,2020/2/24 23:28,0
18711,53,53,辽宁省,2020/2/24 23:27,2020/2/24 23:27,0
18712,85,85,河北省,2020/2/24 23:27,2020/2/24 23:27,0
18713,128,128,上海,2020/2/24 23:26,2020/2/24 23:26,0
18714,160,160,甘肃省,2020/2/24 23:26,2020/2/24 23:26,0
18715,85,0,辽宁省,2020/2/24 23:26,,0
18716,66.9,66.9,广东省,2020/2/24 23:25,2020/2/24 23:26,0
18717,128,128,山西省,2020/2/24 23:25,2020/2/24 23:26,0
18718,85,85,湖南省,2020/2/24 23:25,2020/2/24 23:26,0
18719,224,224,河北省,2020/2/24 23:25,2020/2/24 23:26,0
18720,37,37,四川省,2020/2/24 23:25,2020/2/24 23:25,0
18721,69,0,浙江省,2020/2/24 23:25,2020/2/24 23:25,69
18722,37,0,河南省,2020/2/24 23:24,2020/2/24 23:25,37
18723,176,176,浙江省,2020/2/24 23:24,2020/2/24 23:24,0
18724,128,0,山西省,2020/2/24 23:24,,0
18725,85,85,广东省,2020/2/24 23:24,2020/2/24 23:24,0
18726,85,85,广东省,2020/2/24 23:24,2020/2/24 23:24,0
18727,93,0,北京,2020/2/24 23:23,2020/2/24 23:23,93
18728,77,77,山东省,2020/2/24 23:23,2020/2/24 23:23,0
18729,119,0,浙江省,2020/2/24 23:23,2020/2/24 23:23,119
18730,77,0,云南省,2020/2/24 23:22,2020/2/24 23:22,77
18731,37,0,广东省,2020/2/24 23:21,2020/2/25 9:22,37
18732,215,215,北京,2020/2/24 23:21,2020/2/24 23:21,0
18733,37,37,北京,2020/2/24 23:20,2020/2/24 23:20,0
18734,101,101,四川省,2020/2/24 23:20,2020/2/24 23:20,0
18735,224,224,上海,2020/2/24 23:19,2020/2/24 23:22,0
18736,69,69,云南省,2020/2/24 23:19,2020/2/24 23:19,0
18737,94.7,94.7,上海,2020/2/24 23:19,2020/2/24 23:19,0
18738,77,77,天津,2020/2/24 23:18,2020/2/24 23:19,0
18739,69,69,江苏省,2020/2/24 23:18,2020/2/25 7:03,0
18740,104,104,辽宁省,2020/2/24 23:17,2020/2/24 23:17,0
18741,119,0,山西省,2020/2/24 23:17,2020/2/24 23:17,119
18742,37,0,辽宁省,2020/2/24 23:16,2020/2/24 23:16,37
18743,37,0,江苏省,2020/2/24 23:16,2020/2/24 23:16,37
18744,43,0,四川省,2020/2/24 23:16,,0
18745,183,0,福建省,2020/2/24 23:16,2020/2/24 23:16,183
18746,183,183,北京,2020/2/24 23:16,2020/2/24 23:16,0
18747,37,0,江苏省,2020/2/24 23:16,,0
18748,101,101,上海,2020/2/24 23:16,2020/2/24 23:17,0
18749,37,37,广东省,2020/2/24 23:15,2020/2/24 23:16,0
18750,37,0,海南省,2020/2/24 23:15,2020/2/24 23:15,37
18751,37,37,天津,2020/2/24 23:15,2020/2/24 23:15,0
18752,37,0,江苏省,2020/2/24 23:15,,0
18753,119,119,江苏省,2020/2/24 23:14,2020/2/24 23:14,0
18754,69,0,广东省,2020/2/24 23:13,2020/2/24 23:14,69
18755,151,0,内蒙古自治区,2020/2/24 23:12,2020/2/24 23:12,151
18756,69,69,河南省,2020/2/24 23:12,2020/2/24 23:14,0
18757,69,69,河北省,2020/2/24 23:12,2020/2/24 23:12,0
18758,119,119,重庆,2020/2/24 23:12,2020/2/24 23:12,0
18759,205.9,205.9,四川省,2020/2/24 23:12,2020/2/24 23:13,0
18760,37,0,河北省,2020/2/24 23:12,2020/2/24 23:12,37
18761,43,0,上海,2020/2/24 23:12,2020/2/24 23:12,43
18762,69,69,山东省,2020/2/24 23:11,2020/2/24 23:12,0
18763,125.9,125.9,河南省,2020/2/24 23:11,2020/2/24 23:11,0
18764,37,0,云南省,2020/2/24 23:11,,0
18765,160,160,上海,2020/2/24 23:11,2020/2/24 23:26,0
18766,45,45,四川省,2020/2/24 23:11,2020/2/24 23:11,0
18767,101,0,山东省,2020/2/24 23:11,2020/2/24 23:11,101
18768,160,128,上海,2020/2/24 23:11,2020/2/24 23:11,32
18769,21,0,广西壮族自治区,2020/2/24 23:10,,0
18770,215,0,甘肃省,2020/2/24 23:10,,0
18771,128,128,上海,2020/2/24 23:10,2020/2/24 23:10,0
18772,53,53,北京,2020/2/24 23:10,2020/2/24 23:10,0
18773,108,70,海南省,2020/2/24 23:10,2020/2/24 23:10,38
18774,69,0,云南省,2020/2/24 23:10,,0
18775,119,119,广东省,2020/2/24 23:09,2020/2/24 23:09,0
18776,101,0,江苏省,2020/2/24 23:09,2020/2/24 23:09,101
18777,69,69,四川省,2020/2/24 23:08,2020/2/24 23:08,0
18778,85,85,山东省,2020/2/24 23:07,2020/2/24 23:08,0
18779,45,45,河南省,2020/2/24 23:07,2020/2/24 23:07,0
18780,151,151,天津,2020/2/24 23:06,2020/2/24 23:07,0
18781,85,0,河南省,2020/2/24 23:06,2020/2/24 23:07,85
18782,37,37,江西省,2020/2/24 23:06,2020/2/24 23:06,0
18783,77,77,北京,2020/2/24 23:05,2020/2/24 23:06,0
18784,69,69,江西省,2020/2/24 23:05,2020/2/24 23:05,0
18785,37,37,广东省,2020/2/24 23:03,2020/2/24 23:03,0
18786,77,77,浙江省,2020/2/24 23:03,2020/2/24 23:03,0
18787,69,69,上海,2020/2/24 23:03,2020/2/24 23:03,0
18788,160,160,天津,2020/2/24 23:02,2020/2/24 23:02,0
18789,37,0,四川省,2020/2/24 23:02,,0
18790,85,85,重庆,2020/2/24 23:02,2020/2/24 23:02,0
18791,69,0,山东省,2020/2/24 23:01,2020/2/24 23:02,69
18792,80,80,天津,2020/2/24 23:01,2020/2/24 23:02,0
18793,42,42,陕西省,2020/2/24 23:01,2020/2/24 23:01,0
18794,144,144,浙江省,2020/2/24 23:01,2020/2/24 23:01,0
18795,77,77,广东省,2020/2/24 23:01,2020/2/24 23:01,0
18796,128,128,河南省,2020/2/24 23:00,2020/2/24 23:01,0
18797,69,69,江苏省,2020/2/24 23:00,2020/2/24 23:00,0
18798,37,0,河北省,2020/2/24 23:00,2020/2/24 23:00,37
18799,69,0,云南省,2020/2/24 23:00,,0
18800,128,128,辽宁省,2020/2/24 23:00,2020/2/24 23:00,0
18801,69,0,北京,2020/2/24 23:00,2020/2/24 23:00,69
18802,104,104,天津,2020/2/24 23:00,2020/2/24 23:00,0
18803,69,0,山东省,2020/2/24 22:59,,0
18804,77,77,广东省,2020/2/24 22:59,2020/2/24 22:59,0
18805,99,99,重庆,2020/2/24 22:59,2020/2/24 22:59,0
18806,45,45,江西省,2020/2/24 22:59,2020/2/24 22:59,0
18807,37,37,江苏省,2020/2/24 22:58,2020/2/24 22:59,0
18808,45,45,广东省,2020/2/24 22:58,2020/2/24 22:59,0
18809,69,0,广东省,2020/2/24 22:58,,0
18810,69,69,山东省,2020/2/24 22:58,2020/2/24 22:58,0
18811,151,151,河南省,2020/2/24 22:58,2020/2/24 22:58,0
18812,136,136,北京,2020/2/24 22:58,2020/2/24 22:58,0
18813,37,0,四川省,2020/2/24 22:57,2020/2/24 22:57,37
18814,45,45,北京,2020/2/24 22:57,2020/2/24 22:57,0
18815,64.8,64.8,天津,2020/2/24 22:57,2020/2/24 22:57,0
18816,101,101,北京,2020/2/24 22:57,2020/2/24 22:57,0
18817,85,0,广东省,2020/2/24 22:56,,0
18818,69,69,江苏省,2020/2/24 22:56,2020/2/24 22:56,0
18819,101,101,福建省,2020/2/24 22:56,2020/2/24 22:56,0
18820,93,93,浙江省,2020/2/24 22:56,2020/2/24 22:56,0
18821,69,0,江西省,2020/2/24 22:55,2020/2/24 22:55,69
18822,37,37,浙江省,2020/2/24 22:55,2020/2/24 22:55,0
18823,248,248,山东省,2020/2/24 22:54,2020/2/24 22:55,0
18824,69,0,福建省,2020/2/24 22:54,,0
18825,69,69,重庆,2020/2/24 22:53,2020/2/24 22:54,0
18826,256,160,上海,2020/2/24 22:53,2020/2/24 23:17,96
18827,53,53,上海,2020/2/24 22:52,2020/2/24 22:53,0
18828,37,0,广东省,2020/2/24 22:52,,0
18829,37,37,河北省,2020/2/24 22:51,2020/2/24 22:52,0
18830,98.9,98.9,辽宁省,2020/2/24 22:51,2020/2/24 22:51,0
18831,85,85,江苏省,2020/2/24 22:51,2020/2/24 22:51,0
18832,77,0,北京,2020/2/24 22:50,2020/2/24 22:50,77
18833,21,0,山东省,2020/2/24 22:50,,0
18834,69,69,北京,2020/2/24 22:49,2020/2/24 22:50,0
18835,21,0,山东省,2020/2/24 22:49,,0
18836,72,72,上海,2020/2/24 22:48,2020/2/24 22:49,0
18837,37,0,河南省,2020/2/24 22:48,,0
18838,112,0,浙江省,2020/2/24 22:48,,0
18839,151,0,天津,2020/2/24 22:48,2020/2/24 22:48,151
18840,183,0,浙江省,2020/2/24 22:47,2020/2/24 22:47,183
18841,69,69,北京,2020/2/24 22:47,2020/2/24 22:48,0
18842,128,128,河北省,2020/2/24 22:47,2020/2/24 22:47,0
18843,104,0,重庆,2020/2/24 22:47,,0
18844,112,112,上海,2020/2/24 22:47,2020/2/24 22:47,0
18845,104,0,浙江省,2020/2/24 22:47,2020/2/24 22:47,104
18846,691,0,广东省,2020/2/24 22:46,2020/2/24 22:47,691
18847,37,37,湖南省,2020/2/24 22:46,2020/2/24 22:47,0
18848,119,119,北京,2020/2/24 22:46,2020/2/24 22:46,0
18849,37,37,福建省,2020/2/24 22:46,2020/2/24 22:46,0
18850,119,0,上海,2020/2/24 22:45,,0
18851,128,128,上海,2020/2/24 22:45,2020/2/24 22:45,0
18852,53,0,重庆,2020/2/24 22:45,,0
18853,160,0,湖南省,2020/2/24 22:45,2020/2/24 22:45,160
18854,37,0,重庆,2020/2/24 22:45,2020/2/24 22:45,37
18855,128,128,江苏省,2020/2/24 22:44,2020/2/24 22:45,0
18856,119,119,陕西省,2020/2/24 22:44,2020/2/24 22:44,0
18857,69,0,广东省,2020/2/24 22:44,2020/2/24 22:44,69
18858,101,101,山西省,2020/2/24 22:44,2020/2/24 22:44,0
18859,101,101,浙江省,2020/2/24 22:44,2020/2/24 22:44,0
18860,160,160,江苏省,2020/2/24 22:44,2020/2/24 22:44,0
18861,69,0,四川省,2020/2/24 22:43,2020/2/24 22:43,69
18862,21,0,广东省,2020/2/24 22:43,,0
18863,119,119,陕西省,2020/2/24 22:42,2020/2/24 22:42,0
18864,45,45,广东省,2020/2/24 22:42,2020/2/24 22:42,0
18865,37,0,上海,2020/2/24 22:42,2020/2/24 22:42,37
18866,101,101,山东省,2020/2/24 22:41,2020/2/24 22:42,0
18867,45,45,江苏省,2020/2/24 22:41,2020/2/24 22:42,0
18868,624,624,上海,2020/2/24 22:41,2020/2/24 22:41,0
18869,69,69,北京,2020/2/24 22:41,2020/2/24 22:41,0
18870,37,0,浙江省,2020/2/24 22:41,,0
18871,168,0,河北省,2020/2/24 22:40,2020/2/24 22:44,168
18872,45,45,上海,2020/2/24 22:40,2020/2/24 22:40,0
18873,37,37,上海,2020/2/24 22:40,2020/2/24 22:40,0
18874,244.9,244.9,北京,2020/2/24 22:39,2020/2/24 22:39,0
